reviewer_id	review	rating
1822	Neutral	3
1823	Neutral	3
1824	Good 	4
1825	Excellent 	5
1826	"The staff messed up my order not once, but twice, and the food was barely edible."	1
1827	Terrible	1
1828	Excellent 	5
1829	I always get mcdonald                           s from here. But today I got large fries and two burgers along with three cokes. I was eating my fries and i was about to take a bite until i saw A BUG literally on my fry. I got disgusted and now i have no more appetite to eat my 	1
1830	Ordered a steak bagel during breakfast through drive-thru. I had a very long wait. The bagel was good and was as expected from a McDonald's. My experience having to wait a while is about 50/50 at this location.	3
1831	This location is always running no matter what time or day. The food is always fresh and the service is usually fast. If they ever mess your order up they usually do right by you and give you a fresh new order. This location was renovated recently so everything is brand new. They no longer have the children's play area but it's much more of a sit in restaurant style McDonald's.	5
1832	Horrible! I just ordered a Large Meal with large fries through uberEats and the problem was that there wasn                           t e	1
1833	"Our visit was on Friday, 5/12/2023. There is a marked improvement in the service and cleanliness at this location on Ft. Hamilton Parkway. Katherine, the Manager, and her staff (Chris) promptly offered help and solutions to my family's needs. The use of a dedicated staff member to continuously clean the dining area was a big plus. I only feel that the beverage station should be closer to the dining area to facilitate the transfer of drinks from station to table; particularly for the disabled.
Another, concern was the price of the food. Though there were ""dollar"" options available, the price of the more popular sizes and items was very high. A median-income family of four would be wary of dining more than once a month, if that often.
The name of the counter person that helped us during our visit was Chris. He is a credit to the McDonalds company."	4
1834	"I would have give zero  if I could. This chicken sandwich I got is extreme nasty, overcooked and taste like leftover from a while ago. Sandwich with no veggies or nothing. I felt like I was chewing rubber!!! Horrible experience"	1
1835	"I get my combo meal once a week as a treat. Food, service, parking is good. The place can get packed at certain  time of the day, but have a bit of patients .U will meet rude customers once in a while .Good job to all those employees for their hard work to serve everyone whether its drive thru, dine in, take out, deliveries , curb side pick up etc .Its just my opinion and experience with them ."	5
1836	"I placed a mobile order when I was at the McDonald's at 72-69 Kissena Blvd, Flushing, NY 11367. I placed that order on March 29, 2023 at 07:48:29 PM. This order should be brought to table 101. The McDonald app said that in 2 or 5 minutes, somone will bring my order. I waited for 15 minutes. I still did not see my order at table 101. I went to the counter and asked for it. A lady saw a tag with 101 on the counter and then she prepared for my order, and then gave it to me. I asked her why no one brought me the order. She did not say. Then, I asked for the manager. Then, a gentleman named Armando showed up. I told him what happened. He first told me that they were busy. However, there was no one waiting at the counter. I told the manager that the lady who prepared my order saw my order tag on the counter. Then, the manager changed his explanation. He said that after 7 PM, they don't serve table service. In other words, they don't bring order to the table after 7 PM. I said that the Mcdonald's app says that the table order is still available. Then, he said that every store is different. I doubt what he said. This is bad servcie and bad responses from the store manager. The manager lied."	1
1837	"Horrible service from the manager. I got 2 cheeseburgers from the drive thru and my bag was leaking with some fluid. Looked inside and both was soaked in oil. The burger was drenched in oil and the wrapper had puddles of oil inside it and once i opened it, it went on my pants and console of my car. Went inside to get another burger but instead the manager tried to justify saying she did it herself and it wasn                           t like that and that it just came out. But I tried to explain there was so much oil everywhere that when I tried to pick up the burger it slips right out of my hand and the oil is spilling everywhere. Even when I got a new burger she still insisted on justifying why it was like that instead of apologizing to a customer. I                           ve never had that experience with just trying to eat a cheeseburger. Not even a restaurant does that. Didn       ence was."	1
1838	The service was horrible. The kiosk machine printed a record with no numbers on it. The staff was calling numbers without saying the order. The atmosphere was Workers waiting for their checks & requesting food infront of paying customers. Was a very unpleasant experience.	2
1839	Worst mcdonald                           s ever they can                  	1
1840	I don't know why they every night whatever they like to close the dining room  No time to control it But on the door have a sign showed dinning room open 24 hours And still using the garbage can to block the door	4
1841	"My daughter and I had a very nice experience here. Upon entering, a worker directed us to the order kiosk and inputted the order for us. Then had it delivered to our table!

Don                    "	4
1842	So I ordered a sausage egg and cheese. This is not it. They wouldn                  	1
1843	"Large fry half full
No straw
Cold food even though it was the fastest delivery of my life"	1
1844	I've gone twice after work around 10 and my food is served cold n the most recent they gave me my food n not my drink had to tab on window multiple times to get someone's attention to then be questioned about it as if they didn't just give me my food n they watered down the drink because I guess they didn't like having to come back and finish the order. I hate to down talk a business but your a fast food chain such things should not be happening.	2
1845	"Placed an order through an ordering app.   When it arrived, half of the food was missing.  I called the restaurant to try to resolve the issue and they told me I had to come and pick up the missing items.  I told them I am at work and that this won't be possible.   According to them there was nothing they could do then.  They refused to refund me for the missing food from my order.  I guess if they don't pack the food you paid for properly it's your problem?  Not a great way to do business."	1
1846	"The worst McDonalds and its not even the place its the employees! Not all but the majority of them can NEVER get the order right! Either they give you the wrong order or theyre are items missing. Like ALWAYS!!! I order from door dash and every f_____ time I receive it there are items missing, the last time I ordered a Medium Fries, and literally half of it was filled. Rip you off! It takes forever to get your order as well I understand they have a lot of customers but hello, be considerate and get the orders right!!"	1
1847	"My child worked there for only two days and was forced to quit due to the unprofessionalism of the management and staff, one manager even followed her into the bathroom. My child was name called, shoved, harassed and never properly trained. She wasn                           t even doing the job she was hired to do.  The most most unprofessional place I have ever heard of and the franchise wonder should be aware of how unprofessional and terrible the employees are. Trai"	1
1848	"Bought a McChicken Bundle with cheeze no mayo!
Had a Uber delivery pick up at this Same location! got the Uber pick and still waited for food while it sat there and I asked my number 228 and got it! It had no cheese! I told the manager and they took my sandwich and slap cold cheeze on it! I addressed it and they were willing to change it but I had (their ) Uber delivery customer waiting in hand and I couldn                           t wait for mine to be prepared while the customers food got cold! I said I would be back with them knowing me ! Came back the Manager gave me the same food that was sitting there 3 deliveries,50min later and said I should have waited and if I want it or my money back while I                           m trying to address what                           s wrong about all this behavior handling food! Her Name is Alba she saidis! I would say I won                           t be eating from here anymo"	1
1849	"Food are ok(typically mc), service are good but They don't allow scooter get in."	4
1850	Just recent some girl was in lobby while kids went crazy in lobby .She came with purpose but as an older person made me feel good asking them please to calm a bit spread out they moved belongings closer not all over cleaned Think name was stacie I saw . After school gets crowded good to see someone proud to help along with guard who seems busy at time .all over great service for busy place.	3
1851	Been coming to this mcdees since 1988 when they had a hamburgler jail and a big yellow slide out in the open. But lately they've had a hard time getting orders right.	4
1852	Horrible customer service. They treat Uber/Doordash like they are less than. Really bad. If McDs gonna take these delivery orders they should hire enough people to have them ready not leave a crowd of guys waiting for their deliveries. Unacceptable!	1
1853	Going off uber eats order. Orders a large meal..no fries or mac sauce that I paid extra for. Called twice goes to voice-mail.	3
1854	Here's the flag they currently fly (June 2023) to honor our brothers and sisters who lost their lives defending us.	4
1855	Mmmm to be honest they are pretty fast with their drive-by  orders I cannot complain but they run out of the special items and Frappuccinos pretty fast. Overall food quality is pretty much always fresh!	4
1856	"They have good people working here. The workers won't just let you stand there waiting. They always see people standing there and ask ""what is your order number?"" and then go look for it. For super fast service DL the mobile app and order/pay online."	5
1857	"Is this close to a school? Lots of noisy teenagers hanging around here. Other than that it has an interesting seating arrangement. Just come at a slower time if you plan to enjoy your meal/snack dining in. I do notice the regular pricing is higher than nearby McDonald's. There is lots of curbside pickup parking, drive thru often busy. Ask for ketchup and sauce, they never give it by default."	5
1858	"No good service! They took my recipe, and I ask salt on my french fries, and they give me hot pepper. The old lady's Attitude is imperious!!!   "	1
1859	I ordered a 20-piece nugget and only got 18 nuggets. Food was nice and hot though	2
1860	"Terrible Service!, You place and pay for your order, and then wait forever to get your food, very very slow. Walk in or Drive thru, both are awful!, If you Drive thru, you order and pay, then you wait forever to get your food. Walk in just as slow. Management very inconsiderate of their customers. Please go someplace else!"	1
1861	I did the Drive though the food was warm and it was turn off .	2
1862	"lousy service, customers ask and no one answers, they are rude and make the food in a bad way.  lousy!  lousy!  the worst experience."	1
1863	I placed an order and got charge i show my receipt to the manager she didn              	1
1864	"It is really clean, employee Joel keeps it super clean in the morning shift. But they never seem to get the order right. Then I have to go back and get it corrected. Like it be clear on the receipt and they still mess it up! The staff overall is professional and nice."	3
1865	Terrible mc Donald                           s. So disappointed. I hope they make some changes and teach employees to f	1
1866	"The food tasted fresh. I asked for mac sauce on my burger, but instead, I got a bunch of ketchup."	3
1867	"Decent McDonalds, but I would prefer avoiding this one, especially at certain times (after school hours. Lunch maybe? And some evenings) it is packed with unbearably loud and annoying kids, teens, sometimes even adults. There are some nice employees, but the order is always wrong.
Food is consistently good though."	2
1868	"Do not order from this place unless you are In person. They just messed up my order and didn't give all items that I paid for. Waste of a delivery especially when all items are not included,  1 person has food..smh"	1
1869	Great staff members clean and little wait time	5
1870	Always come here but today I went thru the drive through and encountered a woman who looked like a manager training a young man or something like that. Both of them extremely rude and condescending. 11/17/22 9:26am transaction amount 4.24ide one	1
1871	Fast and clean. Good parking and area. Why not.	5
1872	"It might be a one time thing food was not good
I eat from McDonald a lot it               "	1
1873	Always very disappointing. I've gone to this McDonald's for 15 years now. The system has gotten more organized since the recent renovation but it seems the efficiency still has not improved. The workers are nice and willing to help. The seating area is much better. The biggest issue would be the lack of efficient service. I've seen people leave after ordering because it would take so long. Hopefully it'll be improved.	2
1874	"Easy to pick up my mobile orders. They have soda machines so you don't have to worry about specifying no ice in drinks. They include napkins, straw, and lids. Straws have either been paper or plastic. They do not include ketchup packets, so you have to ask counterstaff. $1 drinks is a perk that no other fast food restaurant has. The dining room has plentiful tables and chairs too, ranging from booths to high stools to couch-like chairs. Easy to get there by Q25 or Q34. Not very close to any subway stations."	4
1875	Food was hot.  Service was fast and pleasant.	5
1876	Everyone walking around and noone helping with doordash ever                      	1
1877	"I ordered three items and i just got two
This is not the first time when i pay for stuff and i dont get it - and I discovered it after i be at my home . Is that how you save money !?"	1
1878	"The regular parking spots were taken, but there was ample mobile order curbside service parking. I'd never ordered that way before, but it was for take out anyway. An employee delivered the food within 5 minutes of placing the order. Overall it was a good experience."	5
1879	"The drive thru is not open 24 hrs. Theres nothing worse than driving to a location advertising being open only to get there and see the cleaning person ignore you as you try to ask for the hours.

Edit: finally was able to get the attention of an employee who says they close from 4am to 5:30am"	1
1880	Today july 31st 2020. 2:00pm. Just get the burger from this mcdonald. See what they give it to me. A piece spit meat. Nice job	1
1881	I used the curb side feature. It's excellent	5
1882	Ordered a filet o fish. Didn't put tartar sauce on my sandwich	1
1883	How could u give me the wrong order?????I order the blueberry pie and u give me some holiday pie????or u just don                           t have the pie????an	1
1884	"The food was top notch and very enjoyable, the inside of the place is above average in size and variety if seats and tables. Customer service was amazing and the place has multiple places to order in their drive through for multiple people at once."	5
1885	dammmm evrytime I go there they have attitude problem they forgot to give me fries with my orders when I went back and tolled them that I was missing 2 orders of fries they gave me an attitude like I was asking for  $1000 I payed for it like dammmm it's not like I wanted to go back at 12:30 am just for those measly fries my kids was craving it so that's the only reason I went back . They really need to hire new stuff more who is more pleasant and polite	1
